,catid,ra_obj,dec_obj,r_petro,r_auto,z_spec,m_r,r_e,mu_within_1re,mu_1re,mu_2re,ellip,pa,g_i,mstar,r_on_rtwo,v_on_sigma,is_mem,surv_sami,bad_class
467,9016800131,18.7473013539712,0.618418230859399,17.039484,17.026634,0.04255177,-19.505745,1.7171582,19.793615,20.559025,22.332972,0.35278237,277.9697,0.9709683,9.777576,0.98629516,-1.2426798,1,8,0
468,9016800132,18.8286207424838,0.264818666378293,18.383787,18.316418,0.04183098,-18.216534,1.7266244,20.979044,22.122898,23.744535,0.42970744,118.58503,0.9519997,9.225517,0.12708049,-1.6221628,1,3,0
469,9016800138,18.8799201894903,0.299236934962232,14.937149,14.90733,0.04679518,-21.631842,5.115042,20.014032,21.562933,23.119873,0.19953229,215.0472,1.2891732,10.872604,0.25717935,0.98610044,1,7,0
470,9016800143,18.7294664819088,0.624573793414202,17.480045,17.411495,0.04762937,-19.128136,1.0191747,19.136532,20.435495,22.025503,0.28977075,255.36125,1.1367397,9.733519,1.0087969,1.4231824,1,7,0
471,9016800144,18.6798353600356,0.246022145346985,17.42644,17.4176,0.048761237,-19.118658,3.6759627,21.066414,21.838636,23.60824,0.68886286,232.87718,0.9372597,9.569041,0.3356966,2.0156734,1,8,0
472,9016800147,18.8369372578139,0.25930546078571,15.042708,14.976109,0.04326711,-21.559626,5.8518596,20.16102,21.390547,22.993364,0.456451,113.85651,1.1410962,10.730368,0.121207416,-0.8663263,1,7,0
473,9016800153,18.8834125673984,0.289797892546503,15.505188,15.512208,0.046698887,-21.025465,4.294927,20.411394,21.686472,23.280666,0.17067532,238.28033,1.0664635,10.442877,0.24489315,0.9356254,1,8,0
474,9016800156,18.8091702447686,0.240085314936523,17.413185,17.350086,0.043361038,-19.185633,1.2718452,19.687908,20.814047,22.440062,0.20025386,203.68126,1.1219406,9.762263,0.0658211,-0.8169272,1,7,0
475,9016800157,18.8282398299071,0.247694136910934,18.310223,18.306973,0.04688412,-18.228027,2.152888,21.684673,22.844357,24.462234,0.21320413,267.61642,0.9135895,9.193007,0.08743618,1.0327185,1,3,0
476,9016800160,18.7030040748999,0.229974171692385,15.585221,15.572092,0.04624915,-20.96639,3.1671152,19.822645,21.145441,22.731483,0.16509408,172.04921,1.1670389,10.505381,0.27371374,0.699816,1,7,0
477,9016800163,18.6967815582829,0.632109452177449,17.324575,17.275724,0.047188506,-19.259073,7.352621,23.10697,24.284689,25.898445,0.26688838,143.07498,0.9251633,9.62191,1.0451962,1.1922309,1,8,0
478,9016800167,18.7842644101088,0.227090606952086,15.815185,15.837154,0.043874256,-20.693548,4.769992,20.85876,22.075266,23.680714,0.27669245,91.85352,0.8844309,10.187272,0.08243133,-0.54709536,1,8,0
479,9016800171,18.9490283243011,0.409129708518793,17.517683,17.461023,0.04646613,-19.075842,1.7037998,19.916782,21.075972,22.693964,0.4941337,259.18698,0.9875507,9.58667,0.5684861,0.8135973,1,8,0
480,9016800173,18.851523368649,0.252380495576336,16.346247,16.246178,0.048407603,-20.293732,3.2083094,19.742443,20.758692,22.41636,0.66099864,163.92354,1.1226825,10.191044,0.12686656,1.8306277,1,7,0
481,9016800174,18.8181346528321,0.235379000676197,16.790113,16.721163,0.043399014,-19.81321,3.7476728,20.443369,21.235374,22.992847,0.6818114,230.65361,1.1024019,10.021004,0.052881476,-0.7969564,1,7,1
482,9016800185,18.9363120413209,0.332404325795034,15.650736,15.650066,0.04470326,-20.879112,5.833736,20.99775,21.379822,23.680618,0.42494908,184.0978,0.7677889,10.15541,0.4066453,-0.11151441,1,8,0
483,9016800186,18.5239333420359,0.383094013413285,17.3276,17.25619,0.048324965,-19.27901,6.51697,21.526169,22.050102,24.060787,0.81890863,256.48322,0.9836292,9.694265,0.81065357,1.7873768,1,8,0
484,9016800187,18.6371117963274,0.233783902676134,16.364487,16.358387,0.045049243,-20.17914,2.251955,19.880623,21.244051,22.823786,0.15354726,263.85144,1.1620283,10.185539,0.43184102,0.070172034,1,7,0
485,9016800197,18.8157541405619,0.213455953222443,14.533401,14.43779,0.0451042,-22.09995,7.850471,20.702244,22.172754,23.738264,0.06404547,168.7942,1.2328806,11.020671,9.1261565e-05,0.09902536,1,7,0
486,9016800203,18.9444220370043,0.545157635516097,17.743809,17.728378,0.040562324,-18.797466,1.7619469,20.411459,20.983652,22.929672,0.4740929,243.20255,0.6569557,9.243346,0.85436195,-2.2907197,1,3,0
487,9016800213,18.9739459551743,0.377041542470093,17.434504,17.434763,0.048325427,-19.095577,5.1011124,22.061302,22.920395,24.641489,0.60131633,249.57954,0.7894611,9.458393,0.5464239,1.7876185,1,3,0
488,9016800216,18.6244003524325,0.215201723726597,15.771721,15.678001,0.046306185,-20.860027,4.9850254,20.014399,20.732597,22.539211,0.7088422,143.45209,1.141882,10.448316,0.4596274,0.7297263,1,7,0
489,9016800219,18.5216608570077,0.542556045569405,17.721506,17.734245,0.04479185,-18.80207,3.5334754,20.915556,21.692465,23.459131,0.7806346,264.4199,1.0706825,9.561369,1.059944,-0.06498667,1,7,0
490,9016800222,18.8602424757492,0.214251824048546,16.898413,16.859041,0.046569254,-19.679615,1.5711055,19.39541,20.446272,22.093054,0.36364177,225.08498,1.2233791,10.055046,0.10680434,0.86766565,1,7,0
491,9016800225,18.876921585188,0.222792175471158,15.027436,14.753026,0.044983797,-21.784592,38.23902,22.971321,24.733257,26.272762,0.46553913,240.07579,1.2989235,10.969834,0.14853588,0.03580893,1,7,1
492,9016800228,18.6241257548023,0.204455108677097,17.008307,16.898466,0.04510529,-19.636059,2.917009,20.854918,21.609093,23.390394,0.3069401,120.27795,0.9963322,9.8440075,0.46077934,0.09959842,1,8,0
493,9016800229,18.8184404724822,0.188735414775762,16.689573,16.438673,0.045000337,-20.098871,1.5296909,19.028313,20.49041,22.056923,0.33041167,180.3234,1.192564,10.184414,0.059785616,0.044493794,1,7,8
494,9016800231,18.7896375905277,0.681426821962324,16.529999,16.474329,0.0431807,-20.060707,9.317841,22.621937,24.227228,25.778801,0.26631528,244.16504,1.0747929,10.074238,1.1255634,-0.9117737,1,7,0
495,9016800232,18.5161319728278,0.307590177279012,17.652838,17.651608,0.045828454,-18.885906,3.5985115,20.95209,21.688772,23.482033,0.76548564,269.33585,1.1092587,9.626851,0.75427717,0.47914043,1,7,0
496,9016800234,18.8608843852518,0.205311303870673,16.431858,16.386099,0.043455057,-20.144592,2.8299894,20.069277,21.192366,22.81915,0.41426355,106.75437,0.8689366,9.949007,0.11009496,-0.7674855,1,8,0
497,9016800236,18.8198933845067,0.185668263756798,14.963133,14.847353,0.04490169,-21.690199,4.365632,19.77036,20.982847,22.589123,0.24367312,110.29177,1.203001,10.825523,0.067536026,-0.007304479,1,7,0
498,9016800241,18.488256395986,0.371420735279593,15.696263,15.710643,0.045410424,-20.826077,3.263581,19.811243,20.776987,22.452312,0.34838048,260.24664,1.0773745,10.378116,0.873243,0.25977588,1,8,0
499,9016800243,18.5573184542156,0.247061711238163,18.902586,18.818794,0.045492902,-17.712383,2.3753188,22.467999,23.467402,25.130714,0.18240678,135.23969,0.9534569,9.070657,0.62592745,0.3030638,1,3,0
500,9016800245,18.481086780434,0.411948110600119,16.158213,16.126463,0.04638498,-20.405296,5.533327,21.829582,22.304026,24.3955,0.14349061,109.12538,0.8168822,9.992801,0.93447423,0.77104515,1,8,0
501,9016800246,18.6324186518232,0.66717701803663,17.55058,17.488089,0.046588052,-19.04997,4.382415,21.452372,22.11572,23.966862,0.71217585,215.40938,1.1363602,9.721532,1.175204,0.8775209,1,7,0
502,9016800259,18.7075652339763,0.69763271130472,17.124516,17.121737,0.046278156,-19.416311,1.6114199,19.746134,20.871918,22.49802,0.32590955,187.9459,1.1240425,9.850292,1.191419,0.7150273,1,7,0
503,9016800263,18.9384291577621,0.245719400715764,16.314577,16.327187,0.043127287,-20.208061,3.6360087,19.747673,20.452898,22.269352,0.749015,159.40671,1.1048375,10.160607,0.30456308,-0.93986887,1,7,0
504,9016800266,19.0079036537804,0.372726631369237,17.499083,17.476353,0.04740763,-19.063135,4.107781,21.104538,21.617786,23.644533,0.76802355,122.79906,1.2324371,9.812347,0.59929335,1.3070339,1,7,0
505,9016800272,18.592181080898,0.196922525952044,17.617668,17.618988,0.043378912,-18.916086,2.4724581,20.885115,22.028603,23.65033,0.45322502,194.81317,1.0727539,9.616094,0.53845835,-0.8075275,1,7,0
506,9016800274,19.0159983625461,0.400582555218612,17.378403,17.229843,0.047159936,-19.307383,3.888483,21.669184,22.520962,24.245699,0.45961538,227.58606,1.0827541,9.7845335,0.65811384,1.1772614,1,7,0
507,9016800275,18.8231859736781,0.165273824594812,16.140917,16.109608,0.045190375,-20.428215,2.124692,19.572914,20.872908,22.46274,0.13180315,209.77585,1.2387991,10.350059,0.1171473,0.14426798,1,7,0
508,9016800276,18.9368673367813,0.233316280088854,15.8749,15.882529,0.04455861,-20.654112,4.2570534,19.669308,20.688116,22.344948,0.72792137,180.68626,1.1608381,10.390971,0.29468393,-0.18749218,1,7,0
509,9016800284,18.7405016017395,0.149326070902594,18.596834,18.120554,0.04510522,-18.417194,2.7682319,21.906387,23.130789,24.734632,0.44058144,122.43502,1.4092484,9.734593,0.23753946,0.09956127,1,7,0
510,9016800287,18.9498071750112,0.241045473508218,15.437702,15.442642,0.045187764,-21.08834,6.4518385,21.31542,21.694433,24.003963,0.29441774,248.25554,0.8779316,10.339099,0.32862055,0.14289704,1,8,0
511,9016800297,18.6248977987122,0.164831644463653,19.35987,18.597712,0.04349041,-17.936712,nan,nan,nan,nan,nan,nan,1.9249535,10.178681,0.47307312,-0.7488956,1,7,1
512,9016800303,18.5897603409216,0.179709232701888,14.568568,14.494247,0.044257533,-22.042706,7.1518216,20.52452,21.977806,23.545393,0.09987858,188.41885,1.21632,10.986324,0.5488289,-0.3456686,1,7,0
513,9016800304,18.8735285448005,0.169605242035887,17.049326,16.968706,0.043691073,-19.56777,2.386963,19.70092,20.961468,22.55832,0.6489193,190.1266,1.1692373,9.943204,0.17419198,-0.6433916,1,7,0
514,9016800307,18.8060851819406,0.718712462177342,16.487572,16.432583,0.044269815,-20.104303,1.1066865,17.967564,19.435158,21.001013,0.4696841,246.31685,1.1849022,10.181503,1.2135804,-0.339215,1,7,0
515,9016800308,18.7079364886567,0.724537469353746,16.42187,16.37086,0.045522213,-20.166931,3.1760163,20.589514,22.038813,23.60689,0.16655475,225.00435,1.1617012,10.184313,1.2543727,0.31844643,1,7,0
516,9016800314,18.5903431656072,0.689800764229191,16.916195,16.899784,0.04472038,-19.635584,4.623042,21.36998,22.357538,24.024963,0.5604186,253.8857,1.0523396,9.890432,1.265566,-0.10252199,1,7,0
517,9016800317,18.9154602917632,0.18745302428259,16.639048,16.571346,0.045504726,-19.965736,3.2244678,19.837965,21.251268,22.823977,0.67656523,225.37564,1.0714378,10.021555,0.24742916,0.3092693,1,7,0
518,9016800318,18.7344378723916,0.130685816704439,14.770593,14.798283,0.041591313,-21.734932,5.606541,20.165215,21.246319,22.884308,0.36069065,133.54619,1.0602512,10.744804,0.2787517,-1.7484006,1,8,0
519,9016800321,18.541962297127,0.201718679491077,15.747012,15.776672,0.043957647,-20.75968,4.547673,20.383854,21.685612,23.275143,0.4423692,119.355385,1.1444769,10.410836,0.65819913,-0.503264,1,7,0
520,9016800323,18.6761148419323,0.132733657544121,16.428701,16.431002,0.041185237,-20.103245,4.237521,21.214266,22.626083,24.19899,0.21409257,267.3333,1.1701984,10.167283,0.3874442,-1.9623554,1,7,0
521,9016800341,18.6301906853845,0.129071195775846,18.545736,18.594597,0.04339811,-17.938625,0.9156127,20.414679,21.516336,23.1487,0.017371505,104.554,0.9279327,9.096619,0.48964536,-0.7974325,1,3,0
522,9016800343,18.443021099189,0.305732318745158,14.6485615,14.594202,0.044321157,-21.94164,10.515325,20.923868,21.881353,23.559786,0.5478255,85.9974,1.0921278,10.844286,0.92221063,-0.31223875,1,8,0
523,9016800346,18.5537430396078,0.163217502870657,17.702148,17.65268,0.04517208,-18.882483,1.7506878,20.104498,20.716082,22.61735,0.5507464,197.65303,1.0213776,9.561749,0.6407758,0.13466355,1,7,0
524,9016800347,18.5477424769534,0.164070955942936,15.740671,15.748831,0.044816613,-20.786531,5.085417,20.91652,21.646175,23.444424,0.34503242,98.68285,1.0942726,10.398033,0.65455955,-0.051982462,1,7,1
525,9016800351,18.4065924324717,0.423751440293568,16.605463,16.636583,0.04656428,-19.902489,6.176029,20.749426,21.592886,23.321857,0.8239075,256.08228,1.2734584,10.174526,1.1048406,0.86505824,1,7,0
526,9016800356,18.9071834301888,0.13887432929409,17.148815,17.020025,0.04645611,-19.510275,3.9800594,21.932869,22.632376,24.453297,0.10041643,110.39858,0.8151379,9.650047,0.2833705,0.80834293,1,8,0
527,9016800358,18.9813924605507,0.667075216512978,17.784899,17.717848,0.04673466,-18.81803,2.9880018,20.713781,21.484669,23.255116,0.735761,244.61795,1.0177099,9.532333,1.1596818,0.9543783,1,7,0
528,9016800361,18.402479407183,0.406944983206158,16.934595,16.934336,0.04580594,-19.602564,1.9321855,19.897497,20.945526,22.593164,0.3605947,170.56512,1.0394516,9.847951,1.0959245,0.4673274,1,7,0
529,9016800378,18.681503915447,0.0897025416161458,16.327768,16.33125,0.044679526,-20.204151,4.6609955,20.951508,21.870445,23.564287,0.48969302,193.26578,1.1089048,10.179424,0.43859217,-0.12398,1,7,0
530,9016800385,18.9234235391319,0.731265175801464,17.060339,17.07028,0.04356887,-19.456518,2.907546,21.064432,21.738298,23.58028,0.31058377,79.69549,0.6790505,9.522345,1.2700915,-0.70764154,1,8,0
531,9016800386,19.0060062851467,0.198037015449879,17.310324,17.320475,0.045602858,-19.211676,4.022464,21.425749,22.43783,24.096872,0.5386968,107.58579,0.8985386,9.5984335,0.45835873,0.3607679,1,8,0
532,9016800389,18.9300211797395,0.73192344200514,17.29274,17.289139,0.045698524,-19.248995,2.0109663,19.403519,20.633627,22.236328,0.7264052,174.9189,1.2231865,9.87703,1.2749548,0.41096765,1,7,0
533,9016800393,18.3877428162723,0.496673096641279,15.517704,15.562084,0.044063512,-20.97466,8.414201,20.723467,21.66026,23.346773,0.75713074,265.01743,1.2990761,10.633718,1.2325687,-0.44762474,1,7,0
534,9016800396,18.9638849398097,0.146977012516255,15.893664,15.874094,0.0393518,-20.6576,7.319538,20.515245,21.062613,23.040386,0.8092018,253.9324,1.3470793,10.554544,0.38991493,-2.9293976,0,7,0
535,9016800400,18.990415518334,0.693314323512243,16.75891,16.71247,0.04291909,-19.813942,8.168792,22.531546,23.538618,25.199331,0.45638254,268.33862,0.6583233,9.6483345,1.2263081,-1.0493946,1,8,0
536,9016800412,18.9133332457434,0.103060267095105,16.020775,15.804074,0.044157956,-20.732624,4.7697086,20.5194,22.056023,23.614212,0.40100098,242.6687,1.2001829,10.454427,0.35387027,-0.39799312,1,7,0
537,9016800416,18.4452223466568,0.202037282126929,15.279668,15.155818,0.04510655,-21.381876,4.5209665,19.629995,21.278664,22.826506,0.4476807,155.76141,1.2147245,10.718145,0.8903471,0.1002595,1,7,0
538,9016800424,18.9066418126885,0.0928020968588718,17.5353,17.526989,0.043674268,-19.00687,3.500088,21.468708,22.524635,24.169899,0.49630877,129.08731,0.9280034,9.516495,0.36280328,-0.6522264,1,8,0
539,9016800425,18.5657918678388,0.765338144464475,14.487022,14.485672,0.04251078,-22.042933,9.446788,21.580784,21.973885,24.244362,0.033212297,224.17365,0.8198643,10.679517,1.4549644,-1.2642529,1,8,0
540,9016800428,18.8561772657237,0.0716573474253958,16.099525,16.094145,0.04258007,-20.441256,3.1200633,20.091341,21.188675,22.8222,0.34650102,194.44572,1.1501312,10.2840185,0.35416806,-1.2277852,1,7,0
541,9016800434,18.9655641413343,0.12512330558107,18.677362,18.644793,0.044545464,-17.887419,1.6590537,21.698912,22.557377,24.27878,0.09975383,158.67323,0.88558,9.04949,0.41766027,-0.194398,1,3,0
542,9016800440,18.8862986244048,0.0726261656384409,17.243927,17.251488,0.04684603,-19.286827,2.501932,20.044142,20.995878,22.676514,0.6856703,100.0509,1.1244183,9.801353,0.37831998,1.0127538,1,7,0
543,9016800455,18.7511712782208,0.0309219514268782,16.09179,16.056349,0.049742598,-20.485182,3.2731571,19.992552,21.099785,22.73067,0.46525726,178.19516,1.2188835,10.35805,0.4650929,2.5288591,1,7,0
544,9016800469,18.8838596388916,0.0405259499700468,16.289412,16.256392,0.04559617,-20.281778,2.061706,19.709291,20.931913,22.536118,0.12958296,172.3634,1.2035065,10.260633,0.4464066,0.35725883,1,7,0
545,9016800473,18.6630517036058,0.021038034539117,17.777565,17.815214,0.04504024,-18.719799,3.7189825,21.325514,22.059372,23.854626,0.7319623,230.25731,1.0696392,9.551136,0.59004074,0.06544449,1,7,0
546,9016800492,19.0566477358967,0.14255993574359,17.627964,17.594784,0.045931652,-18.941023,1.5720397,19.80882,21.016724,22.623953,0.5195317,220.29268,1.0582657,9.6221,0.60303336,0.5332809,1,7,0
547,9016800498,18.7910078876078,0.0039756042979108,17.004036,16.990875,0.047323477,-19.540476,3.5805712,21.148375,22.032745,23.741793,0.44855595,187.6401,0.8145199,9.651145,0.5066679,1.2629471,1,8,0
548,9016800500,18.9050426558481,0.0328420158564228,16.904938,16.924387,0.04440077,-19.612307,2.9775212,20.267801,21.307287,22.957546,0.61470497,122.39191,1.1433258,9.950292,0.483916,-0.27041072,1,7,0
549,9016800501,19.0171906801947,0.100864456053072,17.067509,17.048569,0.045086734,-19.486336,2.8176615,20.899601,21.813206,23.509304,0.37218264,213.436,0.9380817,9.714416,0.55420005,0.089856304,1,8,0
550,9016800526,18.9197410270393,0.0265908955742179,18.072544,17.424135,0.044671107,-19.106209,2.669553,20.889153,22.095621,23.70315,0.66714215,241.85735,1.2703876,9.985882,0.51362205,-0.12840202,1,7,0
551,9016800543,18.4777765611615,0.0554446076022673,17.680618,17.680878,0.0420463,-18.85357,2.597253,20.860376,21.914766,23.560488,0.54497576,149.6748,1.0784988,9.590738,0.89609665,-1.5087727,1,7,0
552,9016800557,19.1658663552127,0.623781936821212,17.122501,17.114573,0.04712921,-19.423182,2.4421558,20.706987,21.801535,23.435814,0.26890886,175.08446,1.062376,9.800261,1.2953088,1.1611611,1,2,0
553,9016800558,18.727585371358,-0.0372111015247691,16.49869,16.463171,0.044922743,-20.074202,2.7234294,19.336193,20.686798,22.268465,0.6923614,127.63741,1.1627825,10.146757,0.6382462,0.003750012,1,7,0
554,9016800559,18.3633916800572,0.15247908723726,14.726936,14.718786,0.043374326,-21.81323,12.116698,22.259789,22.698513,24.860153,0.11749458,151.36662,0.935812,10.67207,1.0962832,-0.8099391,1,2,0
555,9016800571,19.200274007887,0.540913783783865,15.84052,15.83585,0.04477904,-20.701054,3.3504243,20.23449,21.478765,23.078695,0.16379718,291.7543,1.1199226,10.361839,1.2128499,-0.07171486,1,2,0
556,9016800577,18.7387880397864,-0.0448268442154093,17.16713,17.16305,0.047964938,-19.368313,3.564119,21.110954,22.105642,23.770576,0.5296185,170.77724,0.807148,9.575238,0.64733595,1.5989065,1,8,0
557,9016800588,18.7857184009555,-0.0483931117946198,16.418955,16.418785,0.04364672,-20.117104,3.8446684,21.10018,22.472069,24.050558,0.07003391,197.91031,1.104681,10.11689,0.63306254,-0.66670984,1,7,0
558,9016800602,19.0070225718344,0.0206567637220339,17.737003,17.677534,0.045357134,-18.858004,1.1546267,19.969156,21.116287,22.737137,0.07864742,266.35025,1.0307446,9.558175,0.6522403,0.23180506,1,7,0
559,9016800608,18.3103169756881,0.191570334543182,16.519281,16.48765,0.044898316,-20.04874,1.4999548,19.301933,20.626858,22.212557,0.040088132,318.8564,1.0720234,10.0613785,1.2150517,-0.009076817,1,2,0
560,9016800616,19.0175459450425,0.0183243566611249,16.14012,16.112669,0.04560794,-20.424889,2.9622066,19.821373,20.988873,22.604942,0.4684151,235.55899,1.1148539,10.244109,0.6741597,0.36343437,1,7,0
561,9016800660,18.9979820616882,0.884038903568584,15.26014,15.149231,0.04313694,-21.386503,8.407775,20.27482,20.88011,22.788109,0.8489107,261.76608,1.348258,10.88625,1.668794,-0.93479174,1,2,1
562,9016800662,19.14862934615,0.758781730634653,15.512666,15.517936,0.04471852,-21.011171,5.7990727,21.091797,21.626024,23.621876,0.28472582,127.13396,0.7938843,10.238025,1.5342695,-0.10350027,1,2,0
563,9016800674,19.0233650234358,-0.0149025958057029,14.6070175,14.619518,0.04473638,-21.917902,9.650307,20.394869,21.232502,22.964497,0.6703473,249.84799,1.2757406,10.98951,0.7412165,-0.09411863,1,7,0
564,9016800679,18.6993899890389,0.959677908021505,16.675798,16.638659,0.041921772,-19.895771,2.8734162,19.214876,20.421556,22.029041,0.7974586,207.28807,1.1046753,10.034436,1.8137279,-1.5743479,1,2,0
